Dados Climáticos [id=1, timestamp=2025-11-25 19:14:57, co2=519,91, co=42,23, no2=90,36, so2=19,13, pm25=95,47, pm10=76,66, umidade=48,69, temperatura=29,89, ruido=44,03, radiacao=4,35]
Dados Climáticos [id=128, timestamp=2025-11-25 19:16:17, co2=450,79, co=48,96, no2=101,40, so2=37,14, pm25=170,20, pm10=126,81, umidade=72,44, temperatura=32,35, ruido=33,56, radiacao=5,33]
Dados Climáticos [id=129, timestamp=2025-11-25 19:16:17, co2=402,58, co=4,88, no2=46,97, so2=26,19, pm25=160,97, pm10=43,18, umidade=56,25, temperatura=20,52, ruido=60,34, radiacao=0,23]
Dados Climáticos [id=130, timestamp=2025-11-25 19:16:17, co2=499,87, co=23,90, no2=145,43, so2=0,12, pm25=95,48, pm10=173,99, umidade=48,41, temperatura=19,34, ruido=80,38, radiacao=5,38]
Dados Climáticos [id=131, timestamp=2025-11-25 19:16:17, co2=381,80, co=45,79, no2=147,74, so2=11,94, pm25=81,91, pm10=30,35, umidade=67,26, temperatura=37,01, ruido=48,10, radiacao=0,03]
Dados Climáticos [id=132, timestamp=2025-11-25 19:16:19, co2=519,30, co=28,23, no2=102,80, so2=26,09, pm25=97,95, pm10=78,56, umidade=31,90, temperatura=39,77, ruido=86,51, radiacao=8,81]
Dados Climáticos [id=133, timestamp=2025-11-25 19:16:19, co2=553,38, co=34,38, no2=40,24, so2=16,12, pm25=74,58, pm10=14,01, umidade=64,19, temperatura=38,88, ruido=70,82, radiacao=9,57]
Dados Climáticos [id=134, timestamp=2025-11-25 19:16:19, co2=528,04, co=49,47, no2=60,94, so2=37,76, pm25=2,79, pm10=19,13, umidade=72,39, temperatura=26,20, ruido=63,87, radiacao=5,32]
Dados Climáticos [id=135, timestamp=2025-11-25 19:16:20, co2=462,97, co=26,51, no2=107,03, so2=10,41, pm25=63,39, pm10=137,13, umidade=43,51, temperatura=33,01, ruido=49,76, radiacao=4,46]
Dados Climáticos [id=136, timestamp=2025-11-25 19:16:22, co2=465,48, co=21,70, no2=72,60, so2=42,78, pm25=90,70, pm10=87,15, umidade=60,89, temperatura=31,39, ruido=60,35, radiacao=7,16]
Dados Climáticos [id=137, timestamp=2025-11-25 19:16:22, co2=454,85, co=37,08, no2=40,31, so2=49,70, pm25=102,63, pm10=62,25, umidade=31,47, temperatura=22,74, ruido=67,23, radiacao=9,97]
Dados Climáticos [id=138, timestamp=2025-11-25 19:16:22, co2=568,58, co=40,96, no2=123,42, so2=29,98, pm25=158,06, pm10=132,55, umidade=71,53, temperatura=37,57, ruido=34,86, radiacao=7,13]
Dados Climáticos [id=139, timestamp=2025-11-25 19:16:23, co2=474,27, co=19,13, no2=95,41, so2=20,74, pm25=99,29, pm10=8,52, umidade=74,62, temperatura=19,11, ruido=52,38, radiacao=7,38]
Dados Climáticos [id=140, timestamp=2025-11-25 19:16:24, co2=598,39, co=11,92, no2=37,82, so2=33,06, pm25=12,35, pm10=77,58, umidade=75,26, temperatura=39,80, ruido=53,70, radiacao=3,59]
Dados Climáticos [id=141, timestamp=2025-11-25 19:16:25, co2=501,67, co=16,27, no2=68,71, so2=21,23, pm25=121,37, pm10=107,71, umidade=75,97, temperatura=31,96, ruido=36,12, radiacao=6,45]
Dados Climáticos [id=142, timestamp=2025-11-25 19:16:25, co2=384,50, co=29,03, no2=125,69, so2=48,91, pm25=21,32, pm10=192,29, umidade=31,08, temperatura=20,55, ruido=70,55, radiacao=3,94]
Dados Climáticos [id=143, timestamp=2025-11-25 19:16:25, co2=586,13, co=3,92, no2=73,49, so2=35,41, pm25=20,38, pm10=185,48, umidade=63,47, temperatura=32,46, ruido=43,25, radiacao=7,95]
Dados Climáticos [id=144, timestamp=2025-11-25 19:16:27, co2=481,07, co=22,95, no2=36,01, so2=7,08, pm25=176,81, pm10=124,00, umidade=53,34, temperatura=36,32, ruido=50,31, radiacao=0,05]
Dados Climáticos [id=145, timestamp=2025-11-25 19:16:27, co2=570,77, co=46,81, no2=63,73, so2=36,45, pm25=159,58, pm10=165,61, umidade=66,14, temperatura=30,40, ruido=48,48, radiacao=3,36]
Dados Climáticos [id=146, timestamp=2025-11-25 19:16:27, co2=512,90, co=30,26, no2=133,30, so2=23,13, pm25=173,80, pm10=115,37, umidade=83,04, temperatura=36,13, ruido=73,54, radiacao=6,24]
Dados Climáticos [id=147, timestamp=2025-11-25 19:16:27, co2=381,14, co=32,19, no2=115,19, so2=49,95, pm25=136,51, pm10=125,80, umidade=67,60, temperatura=31,26, ruido=56,06, radiacao=2,61]
Dados Climáticos [id=148, timestamp=2025-11-25 19:16:29, co2=586,52, co=2,91, no2=114,60, so2=31,20, pm25=191,05, pm10=115,04, umidade=58,89, temperatura=30,67, ruido=84,57, radiacao=8,21]
Dados Climáticos [id=149, timestamp=2025-11-25 19:16:30, co2=454,03, co=11,68, no2=137,59, so2=18,98, pm25=179,13, pm10=88,10, umidade=53,74, temperatura=35,45, ruido=65,13, radiacao=0,07]
Dados Climáticos [id=150, timestamp=2025-11-25 19:16:30, co2=433,94, co=42,07, no2=132,08, so2=3,18, pm25=170,63, pm10=175,30, umidade=45,05, temperatura=33,12, ruido=70,49, radiacao=5,74]
Dados Climáticos [id=151, timestamp=2025-11-25 19:16:30, co2=555,46, co=36,99, no2=57,85, so2=23,32, pm25=88,48, pm10=43,25, umidade=59,99, temperatura=17,61, ruido=59,10, radiacao=1,28]
Dados Climáticos [id=152, timestamp=2025-11-25 19:16:31, co2=412,28, co=26,99, no2=112,35, so2=24,13, pm25=98,39, pm10=11,01, umidade=64,91, temperatura=30,56, ruido=72,41, radiacao=7,19]
Dados Climáticos [id=153, timestamp=2025-11-25 19:16:32, co2=510,18, co=20,47, no2=6,45, so2=36,03, pm25=155,24, pm10=63,47, umidade=41,33, temperatura=30,94, ruido=38,92, radiacao=6,89]
Dados Climáticos [id=154, timestamp=2025-11-25 19:16:32, co2=424,05, co=29,47, no2=61,52, so2=6,36, pm25=164,55, pm10=107,39, umidade=76,25, temperatura=28,11, ruido=51,34, radiacao=4,22]
Dados Climáticos [id=155, timestamp=2025-11-25 19:16:33, co2=576,10, co=19,58, no2=144,65, so2=1,12, pm25=188,60, pm10=92,68, umidade=55,13, temperatura=19,40, ruido=70,18, radiacao=5,09]
Dados Climáticos [id=156, timestamp=2025-11-25 19:16:34, co2=374,77, co=28,94, no2=101,37, so2=29,27, pm25=103,07, pm10=163,61, umidade=57,02, temperatura=30,00, ruido=66,26, radiacao=3,11]
Dados Climáticos [id=157, timestamp=2025-11-25 19:16:34, co2=365,51, co=24,59, no2=42,64, so2=8,17, pm25=25,72, pm10=11,25, umidade=49,55, temperatura=23,60, ruido=67,49, radiacao=6,36]
Dados Climáticos [id=158, timestamp=2025-11-25 19:16:34, co2=442,93, co=40,58, no2=71,71, so2=9,92, pm25=194,84, pm10=15,85, umidade=79,14, temperatura=24,48, ruido=42,97, radiacao=4,70]
Dados Climáticos [id=159, timestamp=2025-11-25 19:16:35, co2=396,29, co=20,85, no2=31,88, so2=20,47, pm25=122,01, pm10=168,47, umidade=53,63, temperatura=19,77, ruido=40,31, radiacao=6,80]
Dados Climáticos [id=160, timestamp=2025-11-25 19:16:36, co2=514,48, co=5,09, no2=38,28, so2=8,95, pm25=89,43, pm10=71,20, umidade=52,82, temperatura=15,59, ruido=63,64, radiacao=0,60]
Dados Climáticos [id=161, timestamp=2025-11-25 19:16:37, co2=389,06, co=6,40, no2=28,07, so2=22,73, pm25=10,86, pm10=74,66, umidade=72,48, temperatura=30,09, ruido=46,28, radiacao=1,57]
Dados Climáticos [id=162, timestamp=2025-11-25 19:16:37, co2=496,47, co=46,29, no2=64,69, so2=12,08, pm25=177,09, pm10=73,33, umidade=67,27, temperatura=28,05, ruido=60,68, radiacao=7,63]
Dados Climáticos [id=163, timestamp=2025-11-25 19:16:37, co2=582,40, co=0,84, no2=28,25, so2=20,65, pm25=87,51, pm10=198,30, umidade=88,06, temperatura=25,00, ruido=35,54, radiacao=2,47]
Dados Climáticos [id=164, timestamp=2025-11-25 19:16:38, co2=503,87, co=41,19, no2=70,72, so2=12,90, pm25=122,24, pm10=111,17, umidade=55,55, temperatura=31,45, ruido=64,02, radiacao=7,95]
Dados Climáticos [id=165, timestamp=2025-11-25 19:16:40, co2=395,84, co=3,85, no2=40,51, so2=39,87, pm25=56,43, pm10=122,16, umidade=83,57, temperatura=33,69, ruido=30,13, radiacao=5,44]
Dados Climáticos [id=166, timestamp=2025-11-25 19:16:40, co2=377,57, co=11,57, no2=89,82, so2=23,65, pm25=123,22, pm10=57,65, umidade=75,17, temperatura=39,88, ruido=70,78, radiacao=1,52]
Dados Climáticos [id=167, timestamp=2025-11-25 19:16:40, co2=535,58, co=8,74, no2=123,67, so2=6,68, pm25=197,76, pm10=66,52, umidade=54,87, temperatura=34,00, ruido=85,19, radiacao=8,26]
Dados Climáticos [id=168, timestamp=2025-11-25 19:16:41, co2=367,43, co=25,18, no2=9,91, so2=23,11, pm25=25,67, pm10=109,17, umidade=30,01, temperatura=17,90, ruido=89,81, radiacao=8,40]
Dados Climáticos [id=169, timestamp=2025-11-25 19:16:42, co2=380,18, co=33,78, no2=83,01, so2=38,49, pm25=74,81, pm10=185,04, umidade=37,47, temperatura=15,09, ruido=79,39, radiacao=1,22]
Dados Climáticos [id=170, timestamp=2025-11-25 19:16:42, co2=426,03, co=47,97, no2=74,96, so2=13,76, pm25=152,01, pm10=69,35, umidade=40,81, temperatura=15,27, ruido=50,17, radiacao=6,90]
Dados Climáticos [id=171, timestamp=2025-11-25 19:16:42, co2=382,11, co=4,56, no2=103,81, so2=5,02, pm25=77,27, pm10=31,17, umidade=83,41, temperatura=23,13, ruido=88,85, radiacao=5,93]
Dados Climáticos [id=172, timestamp=2025-11-25 19:16:43, co2=494,78, co=49,31, no2=117,15, so2=7,88, pm25=99,72, pm10=85,71, umidade=42,44, temperatura=29,38, ruido=67,65, radiacao=0,01]
Dados Climáticos [id=173, timestamp=2025-11-25 19:16:44, co2=581,58, co=40,01, no2=58,72, so2=10,96, pm25=127,46, pm10=71,55, umidade=81,95, temperatura=38,22, ruido=84,88, radiacao=6,90]
Dados Climáticos [id=174, timestamp=2025-11-25 19:16:45, co2=524,98, co=1,63, no2=31,58, so2=45,91, pm25=87,66, pm10=113,00, umidade=87,14, temperatura=34,60, ruido=73,21, radiacao=7,32]
Dados Climáticos [id=175, timestamp=2025-11-25 19:16:45, co2=581,46, co=3,28, no2=32,27, so2=9,83, pm25=55,33, pm10=157,74, umidade=59,72, temperatura=17,91, ruido=36,74, radiacao=9,58]
Dados Climáticos [id=176, timestamp=2025-11-25 19:16:46, co2=438,22, co=5,35, no2=121,19, so2=44,50, pm25=183,54, pm10=86,65, umidade=70,36, temperatura=21,00, ruido=61,05, radiacao=5,23]
Dados Climáticos [id=177, timestamp=2025-11-25 19:16:47, co2=553,53, co=46,04, no2=44,48, so2=32,51, pm25=152,68, pm10=193,13, umidade=72,73, temperatura=17,94, ruido=82,51, radiacao=7,47]
Dados Climáticos [id=178, timestamp=2025-11-25 19:16:48, co2=497,73, co=32,46, no2=5,72, so2=34,18, pm25=18,56, pm10=157,25, umidade=31,62, temperatura=29,00, ruido=82,18, radiacao=8,86]
Dados Climáticos [id=179, timestamp=2025-11-25 19:16:48, co2=358,51, co=32,75, no2=8,72, so2=4,57, pm25=93,31, pm10=146,78, umidade=43,88, temperatura=30,57, ruido=61,14, radiacao=6,33]
Dados Climáticos [id=180, timestamp=2025-11-25 19:16:49, co2=367,58, co=48,42, no2=128,70, so2=13,40, pm25=50,25, pm10=25,12, umidade=67,32, temperatura=31,07, ruido=58,99, radiacao=1,11]
Dados Climáticos [id=181, timestamp=2025-11-25 19:16:49, co2=499,79, co=8,58, no2=32,73, so2=27,68, pm25=145,70, pm10=75,76, umidade=56,90, temperatura=36,11, ruido=77,00, radiacao=8,64]
Dados Climáticos [id=182, timestamp=2025-11-25 19:16:50, co2=558,57, co=4,90, no2=85,06, so2=42,79, pm25=98,01, pm10=123,62, umidade=75,30, temperatura=31,90, ruido=60,45, radiacao=4,24]
Dados Climáticos [id=183, timestamp=2025-11-25 19:16:51, co2=426,54, co=11,85, no2=28,63, so2=7,98, pm25=178,28, pm10=14,27, umidade=45,58, temperatura=16,02, ruido=64,17, radiacao=9,94]
Dados Climáticos [id=184, timestamp=2025-11-25 19:16:51, co2=496,44, co=25,69, no2=31,56, so2=29,26, pm25=157,27, pm10=42,17, umidade=52,28, temperatura=30,85, ruido=36,14, radiacao=0,59]
Dados Climáticos [id=185, timestamp=2025-11-25 19:16:52, co2=596,40, co=47,75, no2=147,43, so2=4,85, pm25=38,24, pm10=24,22, umidade=53,02, temperatura=36,01, ruido=33,41, radiacao=1,50]
Dados Climáticos [id=186, timestamp=2025-11-25 19:16:53, co2=401,79, co=7,14, no2=62,82, so2=37,75, pm25=140,64, pm10=105,19, umidade=87,20, temperatura=37,30, ruido=43,45, radiacao=5,01]
Dados Climáticos [id=187, timestamp=2025-11-25 19:16:53, co2=466,08, co=8,95, no2=24,06, so2=23,92, pm25=127,69, pm10=191,42, umidade=64,21, temperatura=33,62, ruido=64,92, radiacao=0,15]
Dados Climáticos [id=188, timestamp=2025-11-25 19:16:54, co2=424,94, co=9,00, no2=148,03, so2=34,38, pm25=151,78, pm10=77,16, umidade=59,37, temperatura=24,09, ruido=50,24, radiacao=8,59]
Dados Climáticos [id=189, timestamp=2025-11-25 19:16:55, co2=595,83, co=39,37, no2=53,31, so2=13,53, pm25=188,59, pm10=149,16, umidade=30,93, temperatura=15,89, ruido=72,89, radiacao=7,01]
Dados Climáticos [id=190, timestamp=2025-11-25 19:16:56, co2=587,53, co=44,63, no2=11,00, so2=22,59, pm25=17,57, pm10=144,07, umidade=77,97, temperatura=37,43, ruido=62,32, radiacao=1,92]
Dados Climáticos [id=191, timestamp=2025-11-25 19:16:56, co2=532,88, co=22,86, no2=42,36, so2=2,63, pm25=153,10, pm10=105,43, umidade=85,92, temperatura=22,40, ruido=34,03, radiacao=5,20]
Dados Climáticos [id=192, timestamp=2025-11-25 19:16:56, co2=525,49, co=0,76, no2=123,51, so2=26,90, pm25=120,94, pm10=115,72, umidade=32,51, temperatura=23,92, ruido=37,19, radiacao=3,75]
Dados Climáticos [id=193, timestamp=2025-11-25 19:16:57, co2=533,53, co=48,87, no2=65,85, so2=45,55, pm25=72,07, pm10=40,09, umidade=42,99, temperatura=28,34, ruido=61,95, radiacao=6,58]
Dados Climáticos [id=194, timestamp=2025-11-25 19:16:58, co2=460,56, co=2,29, no2=16,19, so2=3,92, pm25=140,16, pm10=158,75, umidade=58,40, temperatura=20,23, ruido=58,94, radiacao=0,12]
Dados Climáticos [id=195, timestamp=2025-11-25 19:16:58, co2=534,53, co=32,52, no2=22,67, so2=33,97, pm25=65,80, pm10=89,64, umidade=84,32, temperatura=16,32, ruido=82,96, radiacao=6,22]
Dados Climáticos [id=196, timestamp=2025-11-25 19:16:59, co2=554,09, co=4,50, no2=64,79, so2=44,38, pm25=147,86, pm10=111,70, umidade=37,51, temperatura=25,60, ruido=69,06, radiacao=8,76]
Dados Climáticos [id=197, timestamp=2025-11-25 19:17:00, co2=493,60, co=15,05, no2=55,74, so2=12,28, pm25=176,43, pm10=58,37, umidade=83,88, temperatura=27,10, ruido=87,34, radiacao=1,94]
Dados Climáticos [id=198, timestamp=2025-11-25 19:17:00, co2=434,00, co=24,19, no2=73,62, so2=21,41, pm25=149,97, pm10=74,84, umidade=55,60, temperatura=18,78, ruido=32,41, radiacao=2,83]
Dados Climáticos [id=199, timestamp=2025-11-25 19:17:01, co2=507,23, co=24,48, no2=65,38, so2=7,72, pm25=184,95, pm10=2,85, umidade=80,65, temperatura=20,27, ruido=74,09, radiacao=2,21]
Dados Climáticos [id=200, timestamp=2025-11-25 19:17:02, co2=506,68, co=47,06, no2=46,87, so2=10,37, pm25=116,48, pm10=188,56, umidade=73,22, temperatura=28,74, ruido=66,92, radiacao=9,67]
Dados Climáticos [id=201, timestamp=2025-11-25 19:17:03, co2=429,30, co=4,96, no2=80,41, so2=14,67, pm25=151,66, pm10=27,82, umidade=36,02, temperatura=35,57, ruido=46,79, radiacao=5,75]
Dados Climáticos [id=202, timestamp=2025-11-25 19:17:03, co2=477,11, co=1,97, no2=125,62, so2=47,53, pm25=186,68, pm10=172,15, umidade=77,99, temperatura=39,57, ruido=83,99, radiacao=9,67]
Dados Climáticos [id=203, timestamp=2025-11-25 19:17:03, co2=559,37, co=9,92, no2=57,22, so2=17,35, pm25=138,25, pm10=140,40, umidade=78,63, temperatura=28,35, ruido=67,92, radiacao=5,60]
Dados Climáticos [id=204, timestamp=2025-11-25 19:17:05, co2=362,33, co=15,68, no2=47,20, so2=40,65, pm25=132,33, pm10=24,64, umidade=42,05, temperatura=28,08, ruido=54,65, radiacao=1,20]
Dados Climáticos [id=205, timestamp=2025-11-25 19:17:05, co2=405,65, co=25,52, no2=148,22, so2=38,89, pm25=37,14, pm10=106,55, umidade=43,06, temperatura=38,64, ruido=67,72, radiacao=2,47]
Dados Climáticos [id=206, timestamp=2025-11-25 19:17:06, co2=430,24, co=25,67, no2=58,51, so2=30,20, pm25=145,26, pm10=106,24, umidade=51,32, temperatura=23,14, ruido=44,34, radiacao=9,45]
Dados Climáticos [id=207, timestamp=2025-11-25 19:17:06, co2=392,41, co=26,44, no2=71,54, so2=2,76, pm25=21,49, pm10=30,54, umidade=51,42, temperatura=38,28, ruido=50,89, radiacao=2,52]
Dados Climáticos [id=208, timestamp=2025-11-25 19:17:08, co2=583,63, co=28,51, no2=45,66, so2=37,72, pm25=19,99, pm10=84,83, umidade=56,68, temperatura=31,61, ruido=63,77, radiacao=9,06]
Dados Climáticos [id=209, timestamp=2025-11-25 19:17:08, co2=567,07, co=45,61, no2=69,73, so2=8,91, pm25=166,31, pm10=21,80, umidade=76,11, temperatura=19,25, ruido=33,89, radiacao=6,27]
Dados Climáticos [id=210, timestamp=2025-11-25 19:17:08, co2=553,36, co=48,53, no2=31,84, so2=13,53, pm25=97,00, pm10=53,37, umidade=79,38, temperatura=26,60, ruido=44,88, radiacao=9,19]
Dados Climáticos [id=211, timestamp=2025-11-25 19:17:09, co2=407,96, co=5,70, no2=3,38, so2=26,96, pm25=111,44, pm10=69,40, umidade=69,66, temperatura=31,79, ruido=42,02, radiacao=9,14]
Dados Climáticos [id=212, timestamp=2025-11-25 19:17:10, co2=552,75, co=18,42, no2=140,20, so2=14,47, pm25=150,56, pm10=52,66, umidade=80,86, temperatura=32,96, ruido=66,99, radiacao=4,23]
Dados Climáticos [id=213, timestamp=2025-11-25 19:17:10, co2=482,58, co=48,24, no2=3,30, so2=1,33, pm25=111,58, pm10=2,54, umidade=89,69, temperatura=38,46, ruido=57,15, radiacao=5,14]
Dados Climáticos [id=214, timestamp=2025-11-25 19:17:10, co2=412,27, co=18,21, no2=0,13, so2=26,17, pm25=134,97, pm10=32,11, umidade=58,64, temperatura=19,44, ruido=79,48, radiacao=6,28]
Dados Climáticos [id=215, timestamp=2025-11-25 19:17:11, co2=391,33, co=23,45, no2=84,03, so2=30,65, pm25=5,63, pm10=167,65, umidade=66,33, temperatura=32,08, ruido=55,94, radiacao=6,76]
Dados Climáticos [id=216, timestamp=2025-11-25 19:17:13, co2=374,86, co=33,34, no2=12,24, so2=14,45, pm25=155,54, pm10=118,59, umidade=89,29, temperatura=20,34, ruido=51,04, radiacao=7,47]
Dados Climáticos [id=217, timestamp=2025-11-25 19:17:13, co2=482,87, co=19,20, no2=114,67, so2=21,22, pm25=97,99, pm10=68,48, umidade=46,74, temperatura=26,91, ruido=61,54, radiacao=8,17]
Dados Climáticos [id=218, timestamp=2025-11-25 19:17:13, co2=501,83, co=38,90, no2=119,62, so2=5,40, pm25=170,77, pm10=149,92, umidade=60,66, temperatura=39,62, ruido=58,91, radiacao=1,90]
Dados Climáticos [id=219, timestamp=2025-11-25 19:17:13, co2=434,31, co=7,22, no2=40,23, so2=26,65, pm25=42,02, pm10=40,41, umidade=48,26, temperatura=16,92, ruido=79,75, radiacao=0,61]
Dados Climáticos [id=220, timestamp=2025-11-25 19:17:15, co2=446,89, co=8,37, no2=37,18, so2=27,93, pm25=151,54, pm10=115,57, umidade=48,06, temperatura=20,34, ruido=53,53, radiacao=0,77]
Dados Climáticos [id=221, timestamp=2025-11-25 19:17:15, co2=394,13, co=1,81, no2=61,89, so2=10,71, pm25=106,21, pm10=19,65, umidade=49,02, temperatura=17,45, ruido=46,48, radiacao=4,15]
Dados Climáticos [id=222, timestamp=2025-11-25 19:17:16, co2=525,89, co=6,61, no2=1,14, so2=39,01, pm25=139,10, pm10=170,67, umidade=74,39, temperatura=25,73, ruido=37,62, radiacao=3,23]
Dados Climáticos [id=223, timestamp=2025-11-25 19:17:16, co2=595,98, co=42,86, no2=69,32, so2=6,58, pm25=110,95, pm10=83,06, umidade=64,76, temperatura=23,15, ruido=75,91, radiacao=6,24]
Dados Climáticos [id=224, timestamp=2025-11-25 19:17:17, co2=558,69, co=0,69, no2=142,24, so2=1,89, pm25=84,81, pm10=70,41, umidade=49,36, temperatura=21,35, ruido=31,98, radiacao=8,91]
Dados Climáticos [id=225, timestamp=2025-11-25 19:17:18, co2=534,14, co=9,75, no2=0,41, so2=42,60, pm25=55,10, pm10=19,25, umidade=32,16, temperatura=25,98, ruido=44,73, radiacao=1,79]
Dados Climáticos [id=226, timestamp=2025-11-25 19:17:18, co2=382,09, co=14,34, no2=134,94, so2=25,98, pm25=195,19, pm10=56,79, umidade=54,14, temperatura=19,10, ruido=88,88, radiacao=0,29]
Dados Climáticos [id=227, timestamp=2025-11-25 19:17:18, co2=440,84, co=48,22, no2=134,21, so2=8,00, pm25=98,21, pm10=40,38, umidade=74,36, temperatura=25,32, ruido=30,65, radiacao=0,55]
Dados Climáticos [id=228, timestamp=2025-11-25 19:17:20, co2=440,47, co=22,36, no2=21,15, so2=11,21, pm25=146,73, pm10=134,92, umidade=66,10, temperatura=31,31, ruido=49,91, radiacao=2,48]
Dados Climáticos [id=229, timestamp=2025-11-25 19:17:20, co2=581,27, co=18,45, no2=83,50, so2=43,19, pm25=22,86, pm10=163,00, umidade=63,45, temperatura=26,13, ruido=67,24, radiacao=1,91]
Dados Climáticos [id=230, timestamp=2025-11-25 19:17:20, co2=500,68, co=18,38, no2=49,79, so2=8,66, pm25=100,33, pm10=9,28, umidade=54,04, temperatura=18,53, ruido=86,36, radiacao=7,45]
Dados Climáticos [id=231, timestamp=2025-11-25 19:17:20, co2=578,07, co=35,86, no2=89,34, so2=7,18, pm25=47,44, pm10=126,21, umidade=73,95, temperatura=36,69, ruido=33,54, radiacao=5,85]
Dados Climáticos [id=232, timestamp=2025-11-25 19:17:22, co2=544,25, co=14,98, no2=118,44, so2=31,53, pm25=45,52, pm10=89,39, umidade=77,89, temperatura=21,39, ruido=68,71, radiacao=0,31]
Dados Climáticos [id=233, timestamp=2025-11-25 19:17:23, co2=574,88, co=13,61, no2=33,93, so2=43,04, pm25=51,99, pm10=25,96, umidade=55,31, temperatura=39,89, ruido=78,10, radiacao=0,24]
Dados Climáticos [id=234, timestamp=2025-11-25 19:17:23, co2=362,78, co=45,68, no2=6,87, so2=21,25, pm25=175,17, pm10=160,40, umidade=78,10, temperatura=32,04, ruido=41,05, radiacao=2,60]
Dados Climáticos [id=235, timestamp=2025-11-25 19:17:23, co2=420,47, co=43,37, no2=102,96, so2=15,65, pm25=188,54, pm10=36,18, umidade=32,44, temperatura=31,61, ruido=69,66, radiacao=4,45]
Dados Climáticos [id=236, timestamp=2025-11-25 19:17:25, co2=451,45, co=20,03, no2=57,00, so2=40,01, pm25=185,44, pm10=115,31, umidade=78,72, temperatura=38,20, ruido=57,40, radiacao=2,23]
Dados Climáticos [id=237, timestamp=2025-11-25 19:17:25, co2=443,49, co=19,22, no2=87,29, so2=43,38, pm25=181,78, pm10=187,66, umidade=89,42, temperatura=35,05, ruido=66,47, radiacao=9,86]
Dados Climáticos [id=238, timestamp=2025-11-25 19:17:25, co2=543,18, co=34,85, no2=106,56, so2=13,25, pm25=57,10, pm10=158,49, umidade=80,53, temperatura=27,03, ruido=49,52, radiacao=6,11]
Dados Climáticos [id=239, timestamp=2025-11-25 19:17:25, co2=551,57, co=25,72, no2=134,45, so2=17,88, pm25=76,13, pm10=196,40, umidade=49,62, temperatura=17,05, ruido=60,62, radiacao=8,99]
Dados Climáticos [id=240, timestamp=2025-11-25 19:17:27, co2=405,91, co=5,20, no2=92,46, so2=43,27, pm25=78,03, pm10=55,42, umidade=74,52, temperatura=16,04, ruido=68,74, radiacao=2,21]
Dados Climáticos [id=241, timestamp=2025-11-25 19:17:28, co2=544,78, co=2,04, no2=69,72, so2=43,95, pm25=193,05, pm10=188,35, umidade=89,40, temperatura=17,44, ruido=82,09, radiacao=1,10]
Dados Climáticos [id=242, timestamp=2025-11-25 19:17:28, co2=509,48, co=32,97, no2=50,19, so2=22,32, pm25=36,72, pm10=157,27, umidade=45,52, temperatura=19,00, ruido=54,15, radiacao=1,69]
Dados Climáticos [id=243, timestamp=2025-11-25 19:17:28, co2=595,32, co=23,66, no2=60,10, so2=24,30, pm25=132,83, pm10=128,88, umidade=36,11, temperatura=38,01, ruido=41,20, radiacao=6,27]
Dados Climáticos [id=244, timestamp=2025-11-25 19:17:30, co2=580,48, co=47,72, no2=80,31, so2=44,12, pm25=12,57, pm10=41,05, umidade=46,33, temperatura=22,92, ruido=68,35, radiacao=2,93]
Dados Climáticos [id=245, timestamp=2025-11-25 19:17:31, co2=512,76, co=31,91, no2=14,18, so2=3,86, pm25=191,00, pm10=147,14, umidade=65,43, temperatura=33,28, ruido=74,20, radiacao=4,48]
Dados Climáticos [id=246, timestamp=2025-11-25 19:17:31, co2=378,28, co=40,08, no2=8,56, so2=11,60, pm25=37,22, pm10=31,97, umidade=80,25, temperatura=19,71, ruido=51,37, radiacao=6,22]
Dados Climáticos [id=247, timestamp=2025-11-25 19:17:31, co2=487,71, co=45,73, no2=115,61, so2=36,38, pm25=14,97, pm10=65,48, umidade=62,68, temperatura=30,72, ruido=81,14, radiacao=6,66]
Dados Climáticos [id=248, timestamp=2025-11-25 19:17:32, co2=404,49, co=28,43, no2=55,64, so2=6,70, pm25=80,00, pm10=110,00, umidade=78,97, temperatura=39,64, ruido=77,70, radiacao=6,42]
Dados Climáticos [id=249, timestamp=2025-11-25 19:17:33, co2=507,99, co=1,92, no2=72,05, so2=29,38, pm25=190,93, pm10=142,51, umidade=80,44, temperatura=30,10, ruido=87,71, radiacao=6,46]
Dados Climáticos [id=250, timestamp=2025-11-25 19:17:33, co2=422,10, co=23,20, no2=121,05, so2=14,02, pm25=144,59, pm10=28,16, umidade=75,68, temperatura=18,05, ruido=88,63, radiacao=5,26]
Dados Climáticos [id=251, timestamp=2025-11-25 19:17:34, co2=512,18, co=15,53, no2=7,30, so2=18,02, pm25=2,47, pm10=77,90, umidade=68,29, temperatura=19,44, ruido=34,98, radiacao=0,05]
Dados Climáticos [id=252, timestamp=2025-11-25 19:17:34, co2=376,63, co=45,97, no2=58,42, so2=32,67, pm25=51,49, pm10=181,86, umidade=83,12, temperatura=18,92, ruido=58,87, radiacao=9,99]
Dados Climáticos [id=253, timestamp=2025-11-25 19:17:35, co2=369,70, co=43,21, no2=8,32, so2=7,29, pm25=12,42, pm10=190,32, umidade=68,11, temperatura=32,23, ruido=72,96, radiacao=1,62]
Dados Climáticos [id=254, timestamp=2025-11-25 19:17:35, co2=587,07, co=27,41, no2=27,28, so2=49,17, pm25=59,25, pm10=140,10, umidade=82,37, temperatura=29,29, ruido=34,35, radiacao=8,26]
